,id,price,quoteQty,isBestMatch,qty,isBuyerMaker,pricepct,pricesign,target
2313,163650477,96.22,1743.5064,True,18.12,False,0.0,0.0,1.0
2312,163650478,96.23,368.5609,True,3.83,False,0.00010392849719398356,1.0,1.0
2311,163650479,96.23,150.1188,True,1.56,False,0.0,0.0,1.0
2310,163650480,96.24,22.1352,True,0.23,False,0.00010391769718376409,1.0,1.0
2309,163650481,96.25,77.9625,True,0.81,True,0.00010390689941819353,1.0,1.0
2308,163650482,96.25,21.175,True,0.22,True,0.0,0.0,1.0
2307,163650483,96.25,154.0,True,1.6,True,0.0,0.0,1.0
2306,163650484,96.26,388.8904,True,4.04,False,0.00010389610389616166,1.0,1.0
2305,163650485,96.27,499.6413,True,5.19,False,0.00010388531061700235,1.0,1.0
2304,163650486,96.27,52.9485,True,0.55,False,0.0,0.0,1.0
2303,163650487,96.28,57.768,True,0.6,False,0.00010387451958049354,1.0,1.0
2302,163650488,96.27,467.8722,True,4.86,True,-0.00010386373078530298,-1.0,-1.0
2301,163650489,96.27,2255.6061,True,23.43,True,0.0,0.0,-1.0
2300,163650490,96.27,2636.8353,True,27.39,True,0.0,0.0,-1.0
2299,163650491,96.27,315.7656,True,3.28,True,0.0,0.0,-1.0
2298,163650492,96.27,2340.3237,True,24.31,True,0.0,0.0,-1.0
2297,163650493,96.26,4309.5602,True,44.77,True,-0.0001038745195802715,-1.0,-1.0
2296,163650494,96.26,2299.6514,True,23.89,True,0.0,0.0,-1.0
2295,163650495,96.26,1291.8092,True,13.42,True,0.0,0.0,-1.0
2294,163650496,96.24,2499.3528,True,25.97,True,-0.00020777062123422674,-1.0,-1.0
2293,163650497,96.24,13.4736,True,0.14,False,0.0,0.0,-1.0
2292,163650498,96.26,77.9706,True,0.81,True,0.00020781379883638706,1.0,1.0
2291,163650499,96.26,3924.5202,True,40.77,True,0.0,0.0,1.0
2290,163650500,96.24,9061.9584,True,94.16,False,-0.00020777062123422674,-1.0,-1.0
2289,163650501,96.24,11.5488,True,0.12,False,0.0,0.0,-1.0
2288,163650502,96.26,56.7934,True,0.59,False,0.00020781379883638706,1.0,1.0
2287,163650503,96.26,1167.6338,True,12.13,True,0.0,0.0,1.0
2286,163650504,96.27,267.6306,True,2.78,True,0.00010388531061700235,1.0,1.0
2285,163650505,96.27,66.4263,True,0.69,True,0.0,0.0,1.0
2284,163650506,96.26,66.4194,True,0.69,True,-0.0001038745195802715,-1.0,-1.0
2283,163650507,96.27,99.1581,True,1.03,False,0.00010388531061700235,1.0,1.0
2282,163650508,96.27,1184.121,True,12.3,False,0.0,0.0,1.0
2281,163650509,96.26,21.1772,True,0.22,True,-0.0001038745195802715,-1.0,-1.0
2280,163650510,96.26,11.5512,True,0.12,False,0.0,0.0,-1.0
2279,163650511,96.27,20.2167,True,0.21,False,0.00010388531061700235,1.0,1.0
2278,163650514,96.27,4620.96,True,48.0,False,0.0,0.0,1.0
2277,163650515,96.27,962.7,True,10.0,False,0.0,0.0,1.0
2276,163650516,96.27,4043.34,True,42.0,False,0.0,0.0,1.0
2275,163650517,96.27,14.4405,True,0.15,False,0.0,0.0,1.0
2274,163650518,96.28,2944.2424,True,30.58,False,0.00010387451958049354,1.0,1.0
2273,163650519,96.28,7035.1796,True,73.07,False,0.0,0.0,1.0
2272,163650520,96.28,346.608,True,3.6,False,0.0,0.0,1.0
2271,163650521,96.28,459.2556,True,4.77,False,0.0,0.0,1.0
2270,163650522,96.29,158.8785,True,1.65,False,0.00010386373078530298,1.0,1.0
2269,163650523,96.29,3795.7518,True,39.42,False,0.0,0.0,1.0
2268,163650524,96.29,4342.679,True,45.1,False,0.0,0.0,1.0
2267,163650525,96.29,3250.7504,True,33.76,False,0.0,0.0,1.0
2266,163650526,96.29,5000.3397,True,51.93,False,0.0,0.0,1.0
2265,163650527,96.29,237.8363,True,2.47,False,0.0,0.0,1.0
2264,163650528,96.3,2054.079,True,21.33,False,0.00010385294423076452,1.0,1.0
2263,163650529,96.3,188.748,True,1.96,False,0.0,0.0,1.0
2262,163650530,96.3,10006.533,True,103.91,False,0.0,0.0,1.0
2261,163650531,96.3,5008.563,True,52.01,False,0.0,0.0,1.0
2260,163650532,96.3,603.801,True,6.27,False,0.0,0.0,1.0
2259,163650533,96.3,2499.948,True,25.96,True,0.0,0.0,1.0
2258,163650534,96.3,115.56,True,1.2,True,0.0,0.0,1.0
2257,163650535,96.31,19.262,True,0.2,False,0.00010384215991687817,1.0,1.0
2256,163650536,96.31,130.9816,True,1.36,False,0.0,0.0,1.0
2255,163650537,96.31,122.3137,True,1.27,False,0.0,0.0,1.0
2254,163650538,96.31,39.4871,True,0.41,False,0.0,0.0,1.0
2253,163650539,96.31,2.8893,True,0.03,False,0.0,0.0,1.0
2252,163650540,96.31,51.0443,True,0.53,False,0.0,0.0,1.0
2251,163650541,96.31,59.7122,True,0.62,False,0.0,0.0,1.0
2250,163650542,96.31,48.155,True,0.5,False,0.0,0.0,1.0
2249,163650543,96.32,15.4112,True,0.16,False,0.00010383137784231167,1.0,1.0
2248,163650544,96.32,48.16,True,0.5,False,0.0,0.0,1.0
2247,163650545,96.32,39.4912,True,0.41,False,0.0,0.0,1.0
2246,163650546,96.33,149.3115,True,1.55,False,0.00010382059800662091,1.0,1.0
2245,163650547,96.34,190.7532,True,1.98,False,0.00010380982040913977,1.0,1.0
2244,163650548,96.34,38.536,True,0.4,True,0.0,0.0,1.0
2243,163650549,96.35,29.8685,True,0.31,False,0.00010379904504875803,1.0,1.0
2242,163650550,96.35,0.9635,True,0.01,False,0.0,0.0,1.0
2241,163650551,96.35,11.562,True,0.12,False,0.0,0.0,1.0
2240,163650552,96.35,11.562,True,0.12,False,0.0,0.0,1.0
2239,163650553,96.35,12.5255,True,0.13,False,0.0,0.0,1.0
2238,163650554,96.35,30.832,True,0.32,True,0.0,0.0,1.0
2237,163650555,96.35,32.759,True,0.34,True,0.0,0.0,1.0
2236,163650556,96.35,99.2405,True,1.03,True,0.0,0.0,1.0
2235,163650557,96.34,141.6198,True,1.47,True,-0.00010378827192514262,-1.0,-1.0
2234,163650558,96.34,815.9998,True,8.47,True,0.0,0.0,-1.0
2233,163650559,96.34,2826.6156,True,29.34,True,0.0,0.0,-1.0
2232,163650560,96.32,42.3808,True,0.44,True,-0.00020759809009762709,-1.0,-1.0
2231,163650561,96.34,289.02,True,3.0,True,0.00020764119601346387,1.0,1.0
2230,163650562,96.34,96.34,True,1.0,True,0.0,0.0,1.0
2229,163650563,96.35,68.4085,True,0.71,False,0.00010379904504875803,1.0,1.0
2228,163650564,96.34,11.5608,True,0.12,True,-0.00010378827192514262,-1.0,-1.0
2227,163650565,96.34,96.34,True,1.0,True,0.0,0.0,-1.0
2226,163650566,96.34,691.7212,True,7.18,True,0.0,0.0,-1.0
2225,163650567,96.34,51.0602,True,0.53,True,0.0,0.0,-1.0
2224,163650568,96.35,30.832,True,0.32,False,0.00010379904504875803,1.0,1.0
2223,163650569,96.35,37.5765,True,0.39,False,0.0,0.0,1.0
2222,163650570,96.35,31.7955,True,0.33,False,0.0,0.0,1.0
2221,163650571,96.35,963.5,True,10.0,False,0.0,0.0,1.0
2220,163650572,96.36,36.6168,True,0.38,False,0.00010378827192525364,1.0,1.0
2219,163650573,96.36,10.5996,True,0.11,False,0.0,0.0,1.0
2218,163650574,96.36,115.632,True,1.2,True,0.0,0.0,1.0
2217,163650575,96.37,14.4555,True,0.15,False,0.00010377750103773842,1.0,1.0
2216,163650576,96.37,185.0304,True,1.92,False,0.0,0.0,1.0
2215,163650577,96.35,631.0925,True,6.55,True,-0.0002075334647713145,-1.0,-1.0
2214,163650578,96.35,130.0725,True,1.35,True,0.0,0.0,-1.0
2213,163650579,96.34,197.497,True,2.05,True,-0.00010378827192514262,-1.0,-1.0
2212,163650580,96.35,412.378,True,4.28,False,0.00010379904504875803,1.0,1.0
2211,163650581,96.35,412.378,True,4.28,False,0.0,0.0,1.0
2210,163650582,96.35,1487.644,True,15.44,False,0.0,0.0,1.0
2209,163650583,96.37,99.2611,True,1.03,False,0.00020757654385072932,1.0,1.0
2208,163650584,96.37,436.5561,True,4.53,True,0.0,0.0,1.0
2207,163650585,96.37,13.4918,True,0.14,True,0.0,0.0,1.0
2206,163650586,96.37,338.2587,True,3.51,True,0.0,0.0,1.0
2205,163650587,96.38,367.2078,True,3.81,False,0.00010376673238554623,1.0,1.0
2204,163650588,96.38,18.3122,True,0.19,False,0.0,0.0,1.0
2203,163650589,96.39,113.7402,True,1.18,False,0.00010375596596801095,1.0,1.0
2202,163650590,96.38,914.6462,True,9.49,True,-0.00010374520178446645,-1.0,-1.0
2201,163650591,96.39,36.6282,True,0.38,False,0.00010375596596801095,1.0,1.0
2200,163650592,96.39,12.5307,True,0.13,False,0.0,0.0,1.0
2199,163650593,96.38,94.4524,True,0.98,True,-0.00010374520178446645,-1.0,-1.0
2198,163650594,96.38,366.244,True,3.8,True,0.0,0.0,-1.0
2197,163650595,96.35,304.466,True,3.16,False,-0.0003112678979041439,-1.0,-1.0
2196,163650596,96.35,1140.784,True,11.84,False,0.0,0.0,-1.0
2195,163650597,96.35,18.3065,True,0.19,False,0.0,0.0,-1.0
2194,163650598,96.34,423.896,True,4.4,True,-0.00010378827192514262,-1.0,-1.0
2193,163650599,96.34,375.726,True,3.9,False,0.0,0.0,-1.0
2192,163650600,96.33,53.9448,True,0.56,True,-0.00010379904504886905,-1.0,-1.0
2191,163650601,96.31,17.3358,True,0.18,True,-0.00020761964081794648,-1.0,-1.0
2190,163650602,96.31,14.4465,True,0.15,True,0.0,0.0,-1.0
2189,163650603,96.31,5640.8767,True,58.57,True,0.0,0.0,-1.0
2188,163650604,96.31,150.2436,True,1.56,True,0.0,0.0,-1.0
2187,163650605,96.3,246.528,True,2.56,True,-0.00010383137784242269,-1.0,-1.0
2186,163650606,96.3,237.861,True,2.47,False,0.0,0.0,-1.0
2185,163650607,96.3,173.34,True,1.8,False,0.0,0.0,-1.0
2184,163650608,96.27,10.5897,True,0.11,True,-0.00031152647975074554,-1.0,-1.0
2183,163650609,96.27,157.8828,True,1.64,True,0.0,0.0,-1.0
2182,163650610,96.28,2477.2844,True,25.73,False,0.00010387451958049354,1.0,1.0
2181,163650611,96.28,962.8,True,10.0,False,0.0,0.0,1.0
2180,163650612,96.29,531.5208,True,5.52,False,0.00010386373078530298,1.0,1.0
2179,163650613,96.29,6748.0032,True,70.08,False,0.0,0.0,1.0
2178,163650614,96.29,412.1212,True,4.28,False,0.0,0.0,1.0
2177,163650615,96.29,2757.7456,True,28.64,False,0.0,0.0,1.0
2176,163650616,96.29,907.0518,True,9.42,False,0.0,0.0,1.0
2175,163650617,96.29,962.9,True,10.0,False,0.0,0.0,1.0
2174,163650618,96.29,199.3203,True,2.07,False,0.0,0.0,1.0
2173,163650619,96.3,3752.811,True,38.97,False,0.00010385294423076452,1.0,1.0
2172,163650620,96.3,4999.896,True,51.92,False,0.0,0.0,1.0
2171,163650621,96.3,253.269,True,2.63,False,0.0,0.0,1.0
2170,163650622,96.3,143.487,True,1.49,False,0.0,0.0,1.0
2169,163650623,96.3,4373.946,True,45.42,True,0.0,0.0,1.0
2168,163650624,96.3,1367.46,True,14.2,True,0.0,0.0,1.0
2167,163650625,96.3,45004.842,True,467.34,True,0.0,0.0,1.0
2166,163650626,96.3,3006.486,True,31.22,True,0.0,0.0,1.0
2165,163650627,96.29,148.2866,True,1.54,True,-0.00010384215991687817,-1.0,-1.0
2164,163650628,96.27,3379.077,True,35.1,True,-0.00020770588846208415,-1.0,-1.0
2163,163650629,96.26,797.9954,True,8.29,True,-0.0001038745195802715,-1.0,-1.0
2162,163650630,96.27,1374.7356,True,14.28,False,0.00010388531061700235,1.0,1.0
2161,163650631,96.26,65.4568,True,0.68,True,-0.0001038745195802715,-1.0,-1.0
2160,163650632,96.27,133.8153,True,1.39,False,0.00010388531061700235,1.0,1.0
2159,163650633,96.25,2499.6125,True,25.97,True,-0.00020774903916065401,-1.0,-1.0
2158,163650634,96.25,2312.8875,True,24.03,True,0.0,0.0,-1.0
2157,163650635,96.24,944.1144,True,9.81,True,-0.00010389610389616166,-1.0,-1.0
2156,163650636,96.24,25.0224,True,0.26,True,0.0,0.0,-1.0
2155,163650637,96.24,12.5112,True,0.13,True,0.0,0.0,-1.0
2154,163650638,96.24,192.48,True,2.0,False,0.0,0.0,-1.0
2153,163650639,96.24,96.24,True,1.0,False,0.0,0.0,-1.0
2152,163650640,96.24,96.24,True,1.0,False,0.0,0.0,-1.0
2151,163650641,96.24,264.66,True,2.75,False,0.0,0.0,-1.0
2150,163650642,96.24,697.74,True,7.25,False,0.0,0.0,-1.0
2149,163650643,96.25,4042.5,True,42.0,False,0.00010390689941819353,1.0,1.0
2148,163650644,96.25,418.6875,True,4.35,False,0.0,0.0,1.0
2147,163650645,96.25,638.1375,True,6.63,False,0.0,0.0,1.0
2146,163650646,96.25,320.5125,True,3.33,False,0.0,0.0,1.0
2145,163650647,96.25,199.2375,True,2.07,False,0.0,0.0,1.0
2144,163650648,96.25,199.2375,True,2.07,False,0.0,0.0,1.0
2143,163650649,96.25,199.2375,True,2.07,False,0.0,0.0,1.0
2142,163650650,96.25,17.325,True,0.18,False,0.0,0.0,1.0
2141,163650651,96.27,962.7,True,10.0,False,0.00020779220779210128,1.0,1.0
2140,163650652,96.27,29.8437,True,0.31,False,0.0,0.0,1.0
2139,163650653,96.29,87.6239,True,0.91,False,0.00020774903916076504,1.0,1.0
2138,163650654,96.28,962.8,True,10.0,False,-0.00010385294423098657,-1.0,-1.0
2137,163650655,96.3,59.706,True,0.62,True,0.0002077274615703839,1.0,1.0
2136,163650656,96.31,192.62,True,2.0,False,0.00010384215991687817,1.0,1.0
2135,163650657,96.31,96.31,True,1.0,False,0.0,0.0,1.0
2134,163650658,96.31,123.2768,True,1.28,False,0.0,0.0,1.0
2133,163650659,96.31,4877.1384,True,50.64,False,0.0,0.0,1.0
2132,163650660,96.31,963.1,True,10.0,False,0.0,0.0,1.0
2131,163650661,96.31,2118.82,True,22.0,False,0.0,0.0,1.0
2130,163650662,96.32,4873.792,True,50.6,False,0.00010383137784231167,1.0,1.0
2129,163650663,96.33,144.495,True,1.5,True,0.00010382059800662091,1.0,1.0
2128,163650664,96.32,2938.7232,True,30.51,True,-0.00010380982040902875,-1.0,-1.0
2127,163650665,96.31,674.17,True,7.0,True,-0.00010382059800650989,-1.0,-1.0
2126,163650666,96.31,782.0372,True,8.12,False,0.0,0.0,-1.0
2125,163650667,96.31,412.2068,True,4.28,False,0.0,0.0,-1.0
2124,163650668,96.31,237.8857,True,2.47,False,0.0,0.0,-1.0
2123,163650669,96.31,963.1,True,10.0,False,0.0,0.0,-1.0
2122,163650670,96.31,199.3617,True,2.07,False,0.0,0.0,-1.0
2121,163650671,96.32,2119.04,True,22.0,False,0.00010383137784231167,1.0,1.0
2120,163650672,96.32,199.3824,True,2.07,False,0.0,0.0,1.0
2119,163650673,96.32,199.3824,True,2.07,False,0.0,0.0,1.0
2118,163650674,96.32,199.3824,True,2.07,False,0.0,0.0,1.0
2117,163650675,96.32,963.2,True,10.0,False,0.0,0.0,1.0
2116,163650676,96.33,18.3027,True,0.19,True,0.00010382059800662091,1.0,1.0
2115,163650677,96.32,2499.504,True,25.95,True,-0.00010380982040902875,-1.0,-1.0
2114,163650678,96.32,2499.504,True,25.95,True,0.0,0.0,-1.0
2113,163650679,96.32,2499.504,True,25.95,True,0.0,0.0,-1.0
2112,163650680,96.32,324.5984,True,3.37,True,0.0,0.0,-1.0
2111,163650681,96.31,2499.2445,True,25.95,True,-0.00010382059800650989,-1.0,-1.0
2110,163650682,96.3,242.676,True,2.52,True,-0.00010383137784242269,-1.0,-1.0
2109,163650683,96.3,145.413,True,1.51,True,0.0,0.0,-1.0
2108,163650684,96.3,2110.896,True,21.92,True,0.0,0.0,-1.0
2107,163650685,96.31,19.262,True,0.2,False,0.00010384215991687817,1.0,1.0
2106,163650686,96.31,963.1,True,10.0,False,0.0,0.0,1.0
2105,163650687,96.32,11.5584,True,0.12,False,0.00010383137784231167,1.0,1.0
2104,163650688,96.35,4040.919,True,41.94,True,0.00031146179401986274,1.0,1.0
2103,163650689,96.32,963.2,True,10.0,False,-0.00031136481577587194,-1.0,-1.0
2102,163650690,96.32,347.7152,True,3.61,False,0.0,0.0,-1.0
2101,163650691,96.32,25.0432,True,0.26,False,0.0,0.0,-1.0
2100,163650692,96.34,143.5466,True,1.49,True,0.00020764119601346387,1.0,1.0
2099,163650693,96.34,575.1498,True,5.97,True,0.0,0.0,1.0
2098,163650694,96.35,171.503,True,1.78,False,0.00010379904504875803,1.0,1.0
2097,163650695,96.35,2036.839,True,21.14,False,0.0,0.0,1.0
2096,163650696,96.35,102.131,True,1.06,False,0.0,0.0,1.0
2095,163650697,96.35,102.131,True,1.06,False,0.0,0.0,1.0
2094,163650698,96.35,963.5,True,10.0,False,0.0,0.0,1.0
2093,163650699,96.35,95.3865,True,0.99,True,0.0,0.0,1.0
2092,163650700,96.36,96.36,True,1.0,False,0.00010378827192525364,1.0,1.0
2091,163650701,96.36,963.6,True,10.0,False,0.0,0.0,1.0
2090,163650702,96.37,30.8384,True,0.32,False,0.00010377750103773842,1.0,1.0
2089,163650703,96.38,115.656,True,1.2,True,0.00010376673238554623,1.0,1.0
2088,163650704,96.38,188.9048,True,1.96,True,0.0,0.0,1.0
2087,163650705,96.38,75.1764,True,0.78,True,0.0,0.0,1.0
2086,163650706,96.38,223.6016,True,2.32,True,0.0,0.0,1.0
2085,163650707,96.39,150.3684,True,1.56,False,0.00010375596596801095,1.0,1.0
2084,163650708,96.39,5571.342,True,57.8,False,0.0,0.0,1.0
2083,163650709,96.39,1651.1607,True,17.13,False,0.0,0.0,1.0
2082,163650710,96.39,1132.5825,True,11.75,False,0.0,0.0,1.0
2081,163650711,96.4,25.064,True,0.26,False,0.00010374520178446645,1.0,1.0
2080,163650712,96.4,74.228,True,0.77,False,0.0,0.0,1.0
2079,163650713,96.39,99.2817,True,1.03,True,-0.00010373443983402453,-1.0,-1.0
2078,163650714,96.38,2499.1334,True,25.93,True,-0.00010374520178446645,-1.0,-1.0
2077,163650715,96.38,2499.1334,True,25.93,True,0.0,0.0,-1.0
2076,163650716,96.39,11.5668,True,0.12,False,0.00010375596596801095,1.0,1.0
2075,163650717,96.38,120.475,True,1.25,True,-0.00010374520178446645,-1.0,-1.0
2074,163650718,96.38,445.2756,True,4.62,True,0.0,0.0,-1.0
2073,163650719,96.38,624.5424,True,6.48,True,0.0,0.0,-1.0
2072,163650720,96.38,263.1174,True,2.73,True,0.0,0.0,-1.0
2071,163650721,96.39,10.6029,True,0.11,False,0.00010375596596801095,1.0,1.0
2070,163650722,96.39,19.278,True,0.2,False,0.0,0.0,1.0
2069,163650723,96.39,242.9028,True,2.52,False,0.0,0.0,1.0
2068,163650724,96.39,595.6902,True,6.18,False,0.0,0.0,1.0
2067,163650725,96.38,262.1536,True,2.72,True,-0.00010374520178446645,-1.0,-1.0
2066,163650726,96.38,129.1492,True,1.34,True,0.0,0.0,-1.0
2065,163650727,96.37,3843.2356,True,39.88,True,-0.00010375596596789993,-1.0,-1.0
2064,163650728,96.37,3404.7521,True,35.33,True,0.0,0.0,-1.0
2063,163650729,96.37,142.6276,True,1.48,True,0.0,0.0,-1.0
2062,163650730,96.36,399.894,True,4.15,True,-0.00010376673238565726,-1.0,-1.0
2061,163650731,96.36,5010.72,True,52.0,True,0.0,0.0,-1.0
2060,163650732,96.36,650.43,True,6.75,True,0.0,0.0,-1.0
2059,163650733,96.35,2319.1445,True,24.07,True,-0.00010377750103784944,-1.0,-1.0
2058,163650734,96.35,1801.745,True,18.7,True,0.0,0.0,-1.0
2057,163650735,96.35,63.591,True,0.66,True,0.0,0.0,-1.0
2056,163650736,96.35,418.159,True,4.34,True,0.0,0.0,-1.0
2055,163650737,96.35,33.7225,True,0.35,True,0.0,0.0,-1.0
2054,163650738,96.31,150.2436,True,1.56,True,-0.00041515308770101456,-1.0,-1.0
2053,163650739,96.31,54.8967,True,0.57,True,0.0,0.0,-1.0
2052,163650740,96.31,2294.1042,True,23.82,True,0.0,0.0,-1.0
2051,163650741,96.31,22.1513,True,0.23,True,0.0,0.0,-1.0
2050,163650742,96.31,2499.2445,True,25.95,True,0.0,0.0,-1.0
2049,163650743,96.3,0.963,True,0.01,True,-0.00010383137784242269,-1.0,-1.0
2048,163650744,96.3,18.297,True,0.19,True,0.0,0.0,-1.0
2047,163650745,96.3,19.26,True,0.2,False,0.0,0.0,-1.0
2046,163650746,96.29,38.516,True,0.4,True,-0.00010384215991687817,-1.0,-1.0
2045,163650747,96.28,139.606,True,1.45,True,-0.00010385294423098657,-1.0,-1.0
2044,163650748,96.27,60.6501,True,0.63,False,-0.00010386373078530298,-1.0,-1.0
2043,163650749,96.27,617.0907,True,6.41,False,0.0,0.0,-1.0
2042,163650750,96.26,102.0356,True,1.06,False,-0.0001038745195802715,-1.0,-1.0
2041,163650751,96.26,5119.1068,True,53.18,False,0.0,0.0,-1.0
2040,163650752,96.26,935.6472,True,9.72,False,0.0,0.0,-1.0
2039,163650753,96.26,962.6,True,10.0,False,0.0,0.0,-1.0
2038,163650754,96.26,555.4202,True,5.77,False,0.0,0.0,-1.0
2037,163650755,96.26,42.3544,True,0.44,False,0.0,0.0,-1.0
2036,163650756,96.26,192.52,True,2.0,False,0.0,0.0,-1.0
2035,163650757,96.26,244.5004,True,2.54,False,0.0,0.0,-1.0
2034,163650758,96.27,419.7372,True,4.36,False,0.00010388531061700235,1.0,1.0
2033,163650759,96.27,305.1759,True,3.17,False,0.0,0.0,1.0
2032,163650760,96.28,195.4484,True,2.03,False,0.00010387451958049354,1.0,1.0
2031,163650761,96.28,371.6408,True,3.86,False,0.0,0.0,1.0
2030,163650762,96.26,192.52,True,2.0,True,-0.0002077274615703839,-1.0,-1.0
2029,163650763,96.25,93.3625,True,0.97,True,-0.00010388531061711337,-1.0,-1.0
2028,163650764,96.24,292.5696,True,3.04,False,-0.00010389610389616166,-1.0,-1.0
2027,163650765,96.24,1067.3016,True,11.09,False,0.0,0.0,-1.0
2026,163650766,96.24,5677.1976,True,58.99,False,0.0,0.0,-1.0
2025,163650767,96.24,1156.8048,True,12.02,False,0.0,0.0,-1.0
2024,163650768,96.25,1467.8125,True,15.25,False,0.00010390689941819353,1.0,1.0
2023,163650769,96.25,173.25,True,1.8,False,0.0,0.0,1.0
2022,163650770,96.25,2034.725,True,21.14,False,0.0,0.0,1.0
2021,163650771,96.27,5000.2638,True,51.94,False,0.00020779220779210128,1.0,1.0
2020,163650772,96.27,1485.4461,True,15.43,False,0.0,0.0,1.0
2019,163650773,96.28,103.0196,True,1.07,True,0.00010387451958049354,1.0,1.0
2018,163650774,96.3,799.29,True,8.3,True,0.0002077274615703839,1.0,1.0
2017,163650775,96.3,5949.414,True,61.78,True,0.0,0.0,1.0
2016,163650776,96.3,3675.771,True,38.17,True,0.0,0.0,1.0
2015,163650777,96.28,10.5908,True,0.11,True,-0.00020768431983375635,-1.0,-1.0
2014,163650778,96.28,15.4048,True,0.16,True,0.0,0.0,-1.0
2013,163650779,96.27,15.4032,True,0.16,False,-0.00010386373078530298,-1.0,-1.0
2012,163650780,96.27,10.5897,True,0.11,False,0.0,0.0,-1.0
2011,163650781,96.27,327.318,True,3.4,False,0.0,0.0,-1.0
2010,163650782,96.27,199.2789,True,2.07,False,0.0,0.0,-1.0
2009,163650783,96.27,199.2789,True,2.07,False,0.0,0.0,-1.0
2008,163650784,96.27,31.7691,True,0.33,False,0.0,0.0,-1.0
2007,163650785,96.28,77.9868,True,0.81,True,0.00010387451958049354,1.0,1.0
2006,163650786,96.29,24.0725,True,0.25,False,0.00010386373078530298,1.0,1.0
2005,163650787,96.26,962.6,True,10.0,False,-0.0003115588326929597,-1.0,-1.0
2004,163650788,96.24,102.9768,True,1.07,False,-0.00020777062123422674,-1.0,-1.0
2003,163650789,96.27,199.2789,True,2.07,False,0.00031172069825435855,1.0,1.0
2002,163650790,96.27,12.5151,True,0.13,False,0.0,0.0,1.0
2001,163650791,96.27,199.2789,True,2.07,False,0.0,0.0,1.0
2000,163650792,96.28,70.2844,True,0.73,False,0.00010387451958049354,1.0,1.0
1999,163650793,96.28,218.5556,True,2.27,True,0.0,0.0,1.0
1998,163650794,96.27,613.2399,True,6.37,False,-0.00010386373078530298,-1.0,-1.0
1997,163650795,96.27,614.2026,True,6.38,False,0.0,0.0,-1.0
1996,163650796,96.25,99.1375,True,1.03,False,-0.00020774903916065401,-1.0,-1.0
1995,163650797,96.25,38.5,True,0.4,False,0.0,0.0,-1.0
1994,163650798,96.24,12.5112,True,0.13,True,-0.00010389610389616166,-1.0,-1.0
1993,163650799,96.24,399.396,True,4.15,True,0.0,0.0,-1.0
1992,163650800,96.24,1541.7648,True,16.02,False,0.0,0.0,-1.0
1991,163650801,96.24,1030.7304,True,10.71,False,0.0,0.0,-1.0
1990,163650802,96.24,854.6112,True,8.88,False,0.0,0.0,-1.0
1989,163650803,96.24,199.2168,True,2.07,False,0.0,0.0,-1.0
1988,163650804,96.25,42.35,True,0.44,False,0.00010390689941819353,1.0,1.0
1987,163650805,96.25,841.225,True,8.74,False,0.0,0.0,1.0
1986,163650806,96.27,344.6466,True,3.58,False,0.00020779220779210128,1.0,1.0
1985,163650807,96.27,96.27,True,1.0,False,0.0,0.0,1.0
1984,163650808,96.27,3273.18,True,34.0,True,0.0,0.0,1.0
1983,163650809,96.28,96.28,True,1.0,False,0.00010387451958049354,1.0,1.0
1982,163650810,96.28,9724.28,True,101.0,True,0.0,0.0,1.0
1981,163650811,96.28,3272.5572,True,33.99,True,0.0,0.0,1.0
1980,163650812,96.28,153.0852,True,1.59,True,0.0,0.0,1.0
1979,163650813,96.28,99.1684,True,1.03,True,0.0,0.0,1.0
1978,163650814,96.27,59.6874,True,0.62,False,-0.00010386373078530298,-1.0,-1.0
1977,163650815,96.26,3272.84,True,34.0,True,-0.0001038745195802715,-1.0,-1.0
1976,163650816,96.26,24.065,True,0.25,True,0.0,0.0,-1.0
1975,163650817,96.27,135.7407,True,1.41,False,0.00010388531061700235,1.0,1.0
1974,163650818,96.27,3576.4305,True,37.15,False,0.0,0.0,1.0
1973,163650819,96.27,73.1652,True,0.76,False,0.0,0.0,1.0
1972,163650820,96.27,563.1795,True,5.85,False,0.0,0.0,1.0
1971,163650821,96.29,22.1467,True,0.23,True,0.00020774903916076504,1.0,1.0
1970,163650822,96.29,517.0773,True,5.37,False,0.0,0.0,1.0
1969,163650823,96.27,2499.1692,True,25.96,True,-0.00020770588846208415,-1.0,-1.0
1968,163650824,96.26,368.6758,True,3.83,True,-0.0001038745195802715,-1.0,-1.0
1967,163650825,96.26,345.5734,True,3.59,True,0.0,0.0,-1.0
1966,163650826,96.26,1785.623,True,18.55,True,0.0,0.0,-1.0
1965,163650827,96.25,51.975,True,0.54,True,-0.00010388531061711337,-1.0,-1.0
1964,163650828,96.25,610.225,True,6.34,False,0.0,0.0,-1.0
1963,163650829,96.24,998.9712,True,10.38,False,-0.00010389610389616166,-1.0,-1.0
1962,163650830,96.24,2998.8384,True,31.16,False,0.0,0.0,-1.0
1961,163650831,96.24,2263.5648,True,23.52,False,0.0,0.0,-1.0
1960,163650832,96.24,2127.8664,True,22.11,False,0.0,0.0,-1.0
1959,163650833,96.26,239.6874,True,2.49,False,0.00020781379883638706,1.0,1.0
1958,163650834,96.27,62.5755,True,0.65,False,0.00010388531061700235,1.0,1.0
1957,163650835,96.29,6748.0032,True,70.08,False,0.00020774903916076504,1.0,1.0
1956,163650836,96.3,319.716,True,3.32,False,0.00010385294423076452,1.0,1.0
