t,nvt_v,nvts_v,velocity_v,asol_v,msol_v,average_dormancy_v,liveliness_v,unrealized_profit_v,ssr_o,ssr_oscillator_v,bvin_v,investor_capitalization_v,sopr_adjusted,rhodl_ratio,cvdd,balanced_price_usd,hash_ribbon,difficulty_ribbon,puell_multiple,reserve_risk,hodler_net_position_change,cyd_supply_adjusted,stock_to_flow_ratio,soab,sol_1h,sol_more_10y,svab,pi_cycle_top
1611705600,29.196716776213645,54.18402181289107,0.034250426432012135,25.3960119821521,3.25733266365749,51.77090424777548,0.661294679250165,0.666756480640467,"{'h': 4.410518073422938, 'l': 1.2675165591897166, 'v': 4.190187303980603}",1.719591901633446,1.2609000000000001,48254010503.381065,,,,,,,,,,,,,,,,
1611792000,33.99882962959019,56.89667179823906,0.029412777171884476,26.5981206346703,3.18296927951276,22.07239129024923,0.661408065777061,0.683610939974494,"{'h': 4.434826339063454, 'l': 1.2628015118522973, 'v': 4.408227125134788}",1.9664577481229215,1.3671,48503021062.12874,,,,,,,,,,,,,,,,
1611878400,21.890386327542437,57.48969392794196,0.045682154030411155,30.3973885771722,2.92320601851852,22.210198628130943,0.661446404606108,0.692052721216367,"{'h': 4.462083473773377, 'l': 1.2567211496407982, 'v': 4.540421151314343}",2.0977582808048574,1.2284,48882935800.99262,,,,,,,,,,,,,,,,
1611964800,35.51241130982115,56.34121728782647,0.028159169234544337,26.8556648856415,2.65848760798574,14.356807855858204,0.661525618054014,0.690881863664481,"{'h': 4.485126554858322, 'l': 1.2532391616320464, 'v': 4.387908818797076}",1.8796768275218931,1.2211,49323049519.2487,,,,,,,,,,,,,,,,
1612051200,38.623306466183216,53.29051341631346,0.025891102846814885,26.9826804050685,2.67415607488542,21.177073030277217,0.661362171825783,0.676452077113539,"{'h': 4.50301793609526, 'l': 1.2529343409861267, 'v': 4.172074382984038}",1.592695334225569,1.246,49508853641.196465,,,,,,,,,,,,,,,,
1612137600,36.59606319566084,54.79954090333643,0.02732534356642408,26.5271060394906,2.5008886630778,23.124302187865165,0.661323396777906,0.687390356036517,"{'h': 4.523789244907526, 'l': 1.251699919699724, 'v': 4.318852773830191}",1.7494732561259523,1.218,49797470783.55403,,,,,,,,,,,,,,,,
1612224000,23.05780252806974,59.376891116884366,0.04336926724837009,30.4431052122141,2.58064719259187,35.076233060911235,0.661427857526669,0.711707977372217,"{'h': 4.555315844299734, 'l': 1.2442608692786357, 'v': 4.76372765957365}",2.2517769313360168,1.2405,50312990394.3625,,,,,,,,,,,,,,,,
1612310400,24.491254804021708,63.65536932821246,0.040830900989025275,34.3012521944723,2.41560371782493,34.80835440766099,0.662052203961977,0.731632313191334,"{'h': 4.598304671855205, 'l': 1.2291709102383543, 'v': 5.170866426009475}",2.679773252908187,1.3109,51417577308.744576,,,,,,,,,,,,,,,,
1612396800,22.86194734098832,59.7235782058122,0.0437408058502146,29.8177892180924,2.09393924722241,30.37513487076894,0.662540999650049,0.7157088410691,"{'h': 4.6321733141158905, 'l': 1.2202334278263787, 'v': 4.894211034239094}",2.3072008638559796,1.3122,52744189594.41971,,,,,,,,,,,,,,,,
1612483200,27.129937258571086,63.07833970205074,0.036859650299562445,29.2775914325466,1.74418158819554,26.456349218992735,0.662736215581515,0.732603585231911,"{'h': 4.674051542334423, 'l': 1.206527003124724, 'v': 5.190186165250681}",2.5953926117378168,1.4105,53487247770.95206,,,,,,,,,,,,,,,,
1612569600,33.45387335258017,60.53243352076337,0.029891904876326494,28.8538499565307,1.95239368391258,25.19019854427306,0.662852913954273,0.722227060232374,"{'h': 4.710146885460164, 'l': 1.1959883561945015, 'v': 5.020742296436745}",2.35353602677849,1.4212,54250483822.73459,,,,,,,,,,,,,,,,
1612656000,39.17465038974249,57.529046238532395,0.025526711535422932,30.1904434232881,2.30072374016322,24.485129893343018,0.662896692496106,0.711251819678457,"{'h': 4.738680433008189, 'l': 1.1893998840551558, 'v': 4.762350704924658}",2.0266761351659857,1.4555,54986948051.76485,,,,,,,,,,,,,,,,
1612742400,28.909256826672838,61.028729646457194,0.034590996440882565,30.4571829584367,2.43313470694478,50.0779342138074,0.662971414869358,0.727492374583848,"{'h': 4.775535422793787, 'l': 1.177829909807013, 'v': 5.090090561663162}",2.3497286120099754,1.716,55419513052.01891,,,,,,,,,,,,,,,,
1612828800,32.186385145364085,60.791239340150284,0.0310690372803183,33.3193291134243,2.05791666666667,31.7123879490184,0.663583968106348,0.728396004526051,"{'h': 4.809250601811007, 'l': 1.168174257102114, 'v': 5.001234365776904}",2.210908803650747,1.7429,56437699815.726,,,,,,,,,,,,,,,,
1612915200,32.26597099006594,59.075520785008,0.03099240374039512,31.0745131574434,1.8766852508099,24.208062829333322,0.663730695699744,0.721571030228515,"{'h': 4.837150226942401, 'l': 1.16013005737984, 'v': 4.814434032099773}",1.9752884740413805,1.1858,57165322079.14626,,,,,,,,,,,,,,,,
1613001600,38.35198963747812,59.76050986150704,0.0260742665361691,29.8969936532983,2.04130417199047,33.4898396160502,0.663761498530676,0.726189027044449,"{'h': 4.864898109506884, 'l': 1.151972400511077, 'v': 4.829580811517923}",1.9619520553256509,1.185,57659747610.77211,,,,,,,,,,,,,,,,
1613088000,34.89759587520339,60.779966399276134,0.02865526907859442,29.4485356901359,2.03289351851852,35.2256262087297,0.663990093657301,0.732694378581351,"{'h': 4.8945948097551835, 'l': 1.1418578704778148, 'v': 4.941061229528645}",2.0495280330333085,1.188,58289330836.02195,,,,,,,,,,,,,,,,
1613174400,52.32311426824335,59.19600609250733,0.019112012233700956,29.4207183467524,1.90941292083374,39.126824551879906,0.664059374063264,0.726659237931735,"{'h': 4.920115614283822, 'l': 1.134787578676922, 'v': 4.777569803261571}",1.849370189657133,1.1798,58814090494.00194,,,,,,,,,,,,,,,,
1613260800,53.90027419233518,58.52204734032264,0.01855278131668955,29.5735730632306,2.18383172233899,54.17336565295788,0.664112153133855,0.724809366008355,"{'h': 4.943622396953368, 'l': 1.1289616989828355, 'v': 4.703941993668777}",1.7486744722411558,1.1683,59209128308.995735,,,,,,,,,,,,,,,,
1613347200,42.24525698579394,57.021979424815115,0.023671296409352557,26.3706981413651,2.16046282002219,44.690392788594046,0.664281574823747,0.719447155834739,"{'h': 4.963828206207551, 'l': 1.1238305903100736, 'v': 4.597897334541587}",1.6188217720229607,1.1735,59629189147.23722,,,,,,,,,,,,,,,,
1613433600,41.194891322786525,56.600092707859666,0.024274854669827966,25.9120072255161,1.9909375,34.28788334894493,0.664484398897967,0.717814092618362,"{'h': 4.983055489778604, 'l': 1.1185547602903825, 'v': 4.590609156847165}",1.5937934958201856,1.2006999999999999,60000274557.4308,,,,,,,,,,,,,,,,
1613520000,36.80402838666083,57.80027613416298,0.02717093872154597,27.8922150269477,2.37784329594837,39.37616210348123,0.66473243833534,0.724644697047553,"{'h': 5.001880445247316, 'l': 1.111233064781705, 'v': 4.730548756993887}",1.7210421179613993,1.2989,60590564008.60427,,,,,,,,,,,,,,,,
